Index,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,AAPL.Close.SMA.50.nFast,AAPL.Close.SMA.200.nSlow,nFast.gt.nSlow,nFast.lt.nSlow
2003-04-16,6.31839879154079,6.64915407854985,6.28435045317221,6.44,36292000,6.44,7.04720000000002,7.26934999999998,NA,NA
2003-04-17,6.41890243902439,6.44321646341463,6.18548780487805,6.38,22009200,6.38,7.03420000000002,7.26004999999998,NA,NA
2003-04-21,6.38513698630137,6.41431506849315,6.31219178082192,6.39,5440000,6.39,7.02160000000002,7.24934999999998,NA,NA
2003-04-22,6.40951887490748,6.62349370836417,6.36575129533679,6.57,10734600,6.57,7.01540000000002,7.23664999999998,NA,NA
2003-04-23,6.57569955817378,6.62430044182621,6.49307805596465,6.6,7488600,6.6,7.00780000000002,7.22584999999998,NA,NA
2003-04-24,6.57892857142857,6.62272321428571,6.32589285714286,6.54,11611000,6.54,6.99900000000002,7.21594999999998,NA,NA
2003-04-25,6.54347565543071,6.6018127340824,6.43166292134832,6.49,7332800,6.49,6.98880000000002,7.20629999999998,NA,NA
2003-04-28,6.55520923520924,6.78862914862915,6.53089466089466,6.74,22742800,6.74,6.98220000000002,7.19549999999998,NA,NA
2003-04-29,6.80108108108108,6.88864864864865,6.60648648648649,6.84,16365600,6.84,6.97640000000002,7.18714999999998,NA,NA
2003-04-30,6.76907876230661,6.97317158931083,6.73020393811533,6.91,16363400,6.91,6.96600000000002,7.17739999999998,NA,NA
2003-05-01,6.92653203342618,6.99458217270195,6.8050139275766,6.98,12241400,6.98,6.96120000000002,7.16889999999998,NA,NA
2003-05-02,7.03486505190312,7.0981107266436,6.97648442906574,7.03,11470800,7.03,6.95820000000002,7.16604999999998,NA,NA
2003-05-05,7.17845866998135,8.20395276569298,7.16873834679925,7.82,55561000,7.82,6.96880000000002,7.16869999999998,NA,NA
2003-05-06,7.83892571428571,8.70451428571429,7.8292,8.51,54089000,8.51,6.99560000000002,7.17489999999998,NA,NA
2003-05-07,8.42444192634561,8.86681019830028,8.31749575070822,8.58,37656400,8.58,7.02120000000001,7.18149999999998,NA,NA
2003-05-08,8.60416666666667,8.78402777777778,8.40486111111111,8.75,24562000,8.75,7.05520000000001,7.19004999999998,NA,NA
2003-05-09,8.91459016393443,8.94863387978142,8.69573770491803,8.9,21013800,8.9,7.08860000000001,7.19759999999998,NA,NA
2003-05-12,8.83052262931034,9.11757543103448,8.82079202586207,9.03,14977600,9.03,7.12320000000001,7.20784999999998,NA,NA
2003-05-13,8.96327798607391,9.2259025174076,8.72983395822174,9.08,15957000,9.08,7.16240000000001,7.21839999999998,NA,NA
2003-05-14,9.15615094339623,9.16101347708895,8.96164959568733,9.02,12696000,9.02,7.20120000000001,7.22699999999998,NA,NA
2003-05-15,9.04676988788041,9.16836625734116,8.98353977576081,9.11,10178400,9.11,7.24120000000001,7.23504999999998,1,NA
2003-05-16,9.03790425531915,9.24209574468085,8.8871914893617,9.14,12201000,9.14,7.28240000000001,7.24364999999998,NA,NA
2003-05-19,9.00906077348066,9.06740331491713,8.78055248618784,8.8,15924600,8.8,7.31700000000001,7.25164999999998,NA,NA
2003-05-20,8.80073074761102,8.82990444069702,8.55761663856099,8.65,14865000,8.65,7.35020000000001,7.25974999999998,NA,NA
2003-05-21,8.65082352941176,8.79670588235294,8.59247058823529,8.68,10893200,8.68,7.38540000000001,7.26914999999998,NA,NA
2003-05-22,8.69979714912281,8.94780701754386,8.62685307017544,8.87,6373600,8.87,7.42460000000001,7.27764999999998,NA,NA
2003-05-23,8.85650109170306,8.97808951965066,8.73491266375546,8.91,7382800,8.91,7.45960000000001,7.28564999999998,NA,NA
2003-05-27,8.73266949152542,9.18972457627119,8.70835805084746,9.18,10361800,9.18,7.49940000000001,7.29434999999998,NA,NA
2003-05-28,8.99699124726477,9.07480306345733,8.82677789934354,8.89,12131400,8.89,7.53120000000001,7.30234999999998,NA,NA
2003-05-29,8.89237569060773,8.99447513812155,8.70276243093923,8.8,11920200,8.8,7.56140000000001,7.30989999999998,NA,NA
2003-05-30,8.81267966573816,8.84186072423398,8.52573259052925,8.73,13669600,8.73,7.59060000000001,7.31809999999998,NA,NA
2003-06-02,8.80624641833811,8.89868767908309,8.40242406876791,8.49,14949600,8.49,7.61540000000001,7.32364999999998,NA,NA
2003-06-03,8.48323512420566,8.59511265164645,8.27893703061814,8.42,12887800,8.42,7.63800000000001,7.32779999999998,NA,NA
2003-06-04,8.41409090909091,8.65240909090909,8.33627272727273,8.56,9685800,8.56,7.66940000000001,7.33214999999998,NA,NA
2003-06-05,8.48758503401361,8.62863945578231,8.42921768707483,8.58,7339200,8.58,7.69940000000001,7.33619999999998,NA,NA
2003-06-06,8.62691545189504,8.77280466472303,8.33513702623907,8.34,8621000,8.34,7.72600000000001,7.33919999999998,NA,NA
2003-06-09,8.23290053603335,8.28150089338892,8.08223942823109,8.16,9284000,8.16,7.74820000000001,7.34079999999998,NA,NA
2003-06-10,8.20905122235157,8.40346332945285,8.14100698486612,8.35,6308800,8.35,7.77340000000001,7.34369999999998,NA,NA
2003-06-11,8.34404011461318,8.51919197707737,8.17861891117479,8.49,8039800,8.49,7.80560000000001,7.34789999999998,NA,NA
2003-06-12,8.53303320202589,8.69348339898706,8.48441193021947,8.64,9021000,8.64,7.84060000000001,7.35334999999998,NA,NA
2003-06-13,8.63045350172216,8.72769804822044,8.3289954075775,8.47,6830200,8.47,7.86800000000001,7.35959999999998,NA,NA
2003-06-16,8.55435139573071,8.88,8.48144499178982,8.88,8518800,8.88,7.90500000000001,7.36824999999998,NA,NA
2003-06-17,8.95703683342496,9.00082462891699,8.75269378779549,8.85,6338000,8.85,7.94180000000001,7.37674999999998,NA,NA
2003-06-18,8.97411087866109,9.47510460251046,8.90601464435146,9.3,16249400,9.3,7.98680000000001,7.38739999999998,NA,NA
2003-06-19,9.41701149425287,9.53861546499478,9.13002612330198,9.31,13626000,9.31,8.03240000000002,7.39979999999998,NA,NA
2003-06-20,9.41296875,9.52485416666667,9.1940625,9.34,12733800,9.34,8.08120000000002,7.41129999999998,NA,NA
2003-06-23,9.38672612801679,9.57640608604407,9.11922875131165,9.27,10977200,9.27,8.12680000000001,7.42314999999998,NA,NA
2003-06-24,9.46544728434505,9.56267838125666,9.10083067092652,9.13,18370800,9.13,8.18100000000001,7.43384999999998,NA,NA
2003-06-25,9.16819277108434,9.43069669984285,9.09527501309586,9.28,11779000,9.28,8.23460000000001,7.44529999999998,NA,NA
2003-06-26,9.09310523587351,9.39458786936236,9.09310523587351,9.38,5775200,9.38,8.29200000000001,7.45734999999998,NA,NA
2003-06-27,9.38723972237053,9.39210357714896,8.98840363053924,9.11,13064000,9.11,8.34540000000001,7.46814999999998,NA,NA
2003-06-30,9.08518363064008,9.34295383001049,9.04141133263379,9.27,7934000,9.27,8.40320000000001,7.48009999999998,NA,NA
2003-07-01,9.17305395495024,9.32375065479308,8.99805133577789,9.28,6464000,9.28,8.46100000000001,7.49204999999998,NA,NA
2003-07-02,9.25330046704722,9.43321224701609,9.24843798650752,9.37,11617800,9.37,8.51700000000001,7.50364999999998,NA,NA
2003-07-03,9.23680083638265,9.5041819132253,9.22707788813382,9.3,4920400,9.3,8.57100000000001,7.51414999999998,NA,NA
2003-07-07,9.36830397584298,9.81070961248113,9.30024157020634,9.66,10224000,9.66,8.63340000000001,7.52594999999998,NA,NA
2003-07-08,9.49207843137255,9.96862745098039,9.47749019607843,9.92,9169200,9.92,8.70200000000001,7.54009999999998,NA,NA
2003-07-09,9.8255756661639,9.94225741578683,9.67,9.67,7630200,9.67,8.76060000000001,7.55229999999998,NA,NA
2003-07-10,9.66586312563841,9.69503575076609,9.41789581205312,9.52,6104800,9.52,8.81420000000001,7.56379999999998,NA,NA
2003-07-11,9.5576322418136,9.72292191435768,9.49443324937028,9.65,4887800,9.65,8.86900000000001,7.57644999999998,NA,NA
2003-07-14,9.73350753768844,9.92321608040201,9.66540703517588,9.68,6728800,9.68,8.92300000000001,7.58854999999998,NA,NA
2003-07-15,9.73945945945946,9.84648648648649,9.45243243243243,9.54,7380200,9.54,8.97320000000001,7.60049999999998,NA,NA
2003-07-16,9.70861600402617,9.72320080523402,9.42178158027177,9.66,8961800,9.66,9.01000000000001,7.61299999999998,NA,NA
2003-07-17,9.81485167464115,10.1843062200957,9.78568421052632,10.16,26829000,10.16,9.04300000000001,7.62854999999998,NA,NA
2003-07-18,10.1594439117929,10.2955512943432,9.91639501438159,10.14,10672800,10.14,9.07420000000001,7.64394999999998,NA,NA
2003-07-21,10.0588937409025,10.1123726346434,9.86928675400291,10.02,6564600,10.02,9.09960000000001,7.65959999999998,NA,NA
2003-07-22,10.1440240384615,10.1877692307692,9.96418269230769,10.11,7086600,10.11,9.12380000000002,7.67539999999998,NA,NA
2003-07-23,10.1878066378066,10.1926695526696,9.94952380952381,10.11,5108400,10.11,9.14540000000002,7.69184999999998,NA,NA
2003-07-24,10.2276352998537,10.4512432959532,9.90680643588493,9.97,8187000,9.97,9.16320000000002,7.70819999999998,NA,NA
2003-07-25,9.92073816155989,10.484582172702,9.91587743732591,10.47,7738800,10.47,9.19220000000002,7.72729999999998,NA,NA
2003-07-28,10.45807527394,10.45807527394,10.1467651262506,10.21,6084200,10.21,9.21420000000002,7.74529999999998,NA,NA
2003-07-29,10.2113513513514,10.2551351351351,9.9827027027027,10.08,7040000,10.08,9.23300000000002,7.76139999999998,NA,NA
2003-07-30,10.0982347140039,10.1614398422091,9.80651873767258,9.86,6199800,9.86,9.25420000000002,7.77539999999998,NA,NA
2003-07-31,10.0846774193548,10.3812855787476,10.0020161290323,10.25,10766600,10.25,9.28620000000002,7.79074999999998,NA,NA
2003-08-01,10.2112879884226,10.3425759768452,10.0362373371925,10.08,5343000,10.08,9.31420000000002,7.80429999999998,NA,NA
2003-08-04,9.97945780292315,10.450966525224,9.85793493635078,10.31,8218400,10.31,9.34300000000002,7.82044999999998,NA,NA
2003-08-05,10.3816732090285,10.4059862610402,9.77384690873405,9.91,8908600,9.91,9.36300000000002,7.83569999999998,NA,NA
2003-08-06,9.75919510952624,9.81271013754458,9.48675496688742,9.55,8766600,9.55,9.37040000000002,7.84859999999998,NA,NA
2003-08-07,9.59275965880582,9.76779227295534,9.44203712995484,9.69,6227800,9.69,9.38640000000002,7.86164999999998,NA,NA
2003-08-08,9.77853869653768,9.78826374745418,9.53054989816701,9.55,4916400,9.55,9.40140000000002,7.87364999999998,NA,NA
2003-08-11,9.6378026449644,9.69129196337742,9.48706002034588,9.56,4901000,9.56,9.41800000000002,7.88524999999998,NA,NA
2003-08-12,9.60917766497462,9.62862944162437,9.46328934010152,9.58,5872800,9.58,9.43980000000002,7.89744999999998,NA,NA
2003-08-13,9.65444003964321,9.8877799801784,9.51832507433102,9.81,10146400,9.81,9.46760000000002,7.90899999999998,NA,NA
2003-08-14,9.82669504256385,9.88504256384577,9.69541311967952,9.71,6885000,9.71,9.49060000000001,7.91959999999998,NA,NA
2003-08-15,9.73067478437341,9.75497716894977,9.55569761542364,9.58,4495200,9.58,9.51060000000002,7.92994999999998,NA,NA
2003-08-18,9.65660766961652,9.92403638151426,9.588534906588,9.89,6884800,9.89,9.54160000000001,7.94054999999998,NA,NA
2003-08-19,9.90431102362205,9.94320866141732,9.7244094488189,9.88,4774600,9.88,9.57600000000001,7.95089999999998,NA,NA
2003-08-20,9.81625892432175,10.3464731080438,9.79680152308425,10.22,9757600,10.22,9.61340000000001,7.96219999999998,NA,NA
2003-08-21,10.2239944649446,10.5545848708487,10.1851014760148,10.54,9118800,10.54,9.65440000000001,7.97384999999998,NA,NA
2003-08-22,10.6020833333333,10.6944444444444,10.0333333333333,10.15,8938000,10.15,9.68460000000002,7.98349999999998,NA,NA
2003-08-25,10.1011121764142,10.1643048897411,9.96014381591563,10.14,4920800,10.14,9.71800000000001,7.99234999999998,NA,NA
2003-08-26,10.0940617577197,10.249729216152,9.89947743467934,10.24,5891400,10.24,9.74520000000001,8.00464999999998,NA,NA
2003-08-27,10.1726955307263,10.45,10.0510707635009,10.45,8060800,10.45,9.77720000000001,8.01839999999998,NA,NA
2003-08-28,10.3718206399279,10.8045876520955,10.3718206399279,10.79,11415200,10.79,9.80700000000001,8.03549999999998,NA,NA
2003-08-29,10.7907120743034,11.1066563467492,10.7178018575851,10.99,9398400,10.99,9.84060000000001,8.05239999999998,NA,NA
2003-09-02,11.0176192560175,11.1343107221007,10.8912035010941,11.11,8647600,11.11,9.87600000000002,8.07004999999999,NA,NA
2003-09-03,11.0870588235294,11.3399215686275,11.0676078431373,11.16,9601000,11.16,9.91380000000002,8.08619999999999,NA,NA
2003-09-04,11.2604467805519,11.3042049934297,11.0708278580815,11.1,7135000,11.1,9.95320000000002,8.10289999999998,NA,NA
2003-09-05,11.0518311111111,11.2560444444444,10.89624,10.94,8576200,10.94,9.98640000000002,8.11954999999999,NA,NA
2003-09-08,10.9335444151275,11.0843183817062,10.9286807387863,11.06,5973000,11.06,10.02,8.13769999999998,NA,NA
2003-09-09,10.9578185069289,11.0259097004917,10.7584085829236,10.88,6441800,10.88,10.0554,8.15434999999999,NA,NA
2003-09-10,10.8240532010821,10.9991839495041,10.7559467989179,10.79,8031800,10.79,10.0858,8.16854999999999,NA,NA
2003-09-11,10.8192597517731,11.0818395390071,10.7463209219858,10.97,7631600,10.97,10.1196,8.18444999999999,NA,NA
2003-09-12,10.9431731601732,11.2494458874459,10.8459437229437,11.23,6428200,11.23,10.1568,8.20174999999999,NA,NA
2003-09-15,11.0917604682575,11.1355245384962,10.7562359297614,10.8,8101600,10.8,10.1868,8.21829999999999,NA,NA
2003-09-16,10.7970796064401,11.0304248658318,10.7922182468694,10.87,9607400,10.87,10.211,8.23444999999998,NA,NA
2003-09-17,10.881609403255,10.8864737793852,10.6286618444846,10.76,10335600,10.76,10.2278,8.25054999999998,NA,NA
2003-09-18,10.7505681818182,11.1835096153846,10.6776005244755,11.13,9032400,11.13,10.257,8.26929999999999,NA,NA
2003-09-19,11.1258813108946,11.2085473870682,10.9070593445527,10.98,7355600,10.98,10.2862,8.28734999999999,NA,NA
2003-09-22,10.7886413043478,10.9442934782609,10.6621739130435,10.74,6422200,10.74,10.308,8.30464999999999,NA,NA
2003-09-23,10.7105751226037,10.9245920641997,10.6424788230049,10.91,4730400,10.91,10.3326,8.32364999999999,NA,NA
2003-09-24,10.8028939962477,10.8515337711069,10.2532645403377,10.37,10760200,10.37,10.3492,8.33914999999999,NA,NA
2003-09-25,10.3723054331865,10.3868869309838,9.84251101321586,9.93,20513600,9.93,10.3546,8.35294999999999,NA,NA
2003-09-26,9.87037216046399,10.5510874818753,9.79743837602707,10.06,12401800,10.06,10.3526,8.36609999999999,NA,NA
2003-09-29,10.4524131455399,10.5399624413146,10.0438497652582,10.36,13060800,10.36,10.357,8.38024999999998,NA,NA
2003-09-30,10.26,10.3232432432432,9.94378378378378,10.08,10193800,10.08,10.3582,8.39369999999998,NA,NA
2003-10-01,10.0710966810967,10.2607503607504,9.81822510822511,10.11,8432600,10.11,10.3582,8.40829999999998,NA,NA
2003-10-02,10.1118133203695,10.1118133203695,9.85901798736023,10,7287800,10,10.356,8.42219999999998,NA,NA
2003-10-03,10.209520516367,10.6326878745966,10.1560165975104,10.55,10700000,10.55,10.3676,8.43829999999998,NA,NA
2003-10-06,10.5384836249439,10.8594526693585,10.4947151188874,10.84,9583200,10.84,10.375,8.45704999999998,NA,NA
2003-10-07,10.7211240310078,11.3823815676141,10.6530534022394,11.29,14934800,11.29,10.3966,8.47894999999998,NA,NA
2003-10-08,11.3023633998265,11.4433391153513,11.049579358196,11.21,15309600,11.21,10.4192,8.50059999999998,NA,NA
2003-10-09,11.327078891258,11.5069509594883,11.0791471215352,11.4,12419600,11.4,10.45,8.52234999999998,NA,NA
2003-10-10,11.4324324324324,11.5832432432432,11.3691891891892,11.52,6244200,11.52,10.4754,8.54504999999998,NA,NA
2003-10-13,11.5385297741273,11.8691745379877,11.5336673511294,11.84,9995200,11.84,10.5106,8.56924999999998,NA,NA
2003-10-14,11.8281384928717,12.0324073319756,11.7649124236253,11.94,9836400,11.94,10.5432,8.59474999999998,NA,NA
2003-10-15,12.0845890410959,12.162397260274,11.9532876712329,12.07,21789400,12.07,10.5864,8.62089999999998,NA,NA
2003-10-16,11.5775483870968,11.5970064516129,10.9013806451613,11.31,34845800,11.31,10.6216,8.64259999999998,NA,NA
2003-10-17,11.3662769230769,11.4197538461538,10.9044307692308,11.06,12850400,11.06,10.649,8.66189999999998,NA,NA
2003-10-20,10.9885443583118,11.34834625323,10.8815762273902,11.29,9969000,11.29,10.6838,8.68209999999998,NA,NA
2003-10-21,11.3332053494392,11.3769628990509,11.060936151855,11.27,6302200,11.27,10.718,8.70219999999998,NA,NA
2003-10-22,11.1575483304042,11.284007029877,11.0310896309315,11.07,5771400,11.07,10.7478,8.72144999999998,NA,NA
2003-10-23,11.0535624184428,11.2578077424967,10.9854806437582,11.18,5900400,11.18,10.7752,8.74194999999998,NA,NA
2003-10-24,10.9705486725664,11.1115707964602,10.8100752212389,10.99,7852000,10.99,10.8008,8.76119999999998,NA,NA
2003-10-27,11.0629424778761,11.1310221238938,10.9365088495575,10.99,5786200,10.99,10.829,8.78034999999998,NA,NA
2003-10-28,10.9661382799325,11.5543043844857,10.8883642495784,11.53,8989800,11.53,10.8618,8.80244999999998,NA,NA
2003-10-29,11.4324693963698,11.6221190375686,11.3498016040523,11.52,9538600,11.52,10.8946,8.82454999999998,NA,NA
2003-10-30,11.6677219575574,11.6725855348636,11.1230012992638,11.23,9305600,11.23,10.9148,8.84559999999998,NA,NA
2003-10-31,11.3293577981651,11.3536697247706,11.0765137614679,11.13,7791200,11.13,10.9266,8.86569999999998,NA,NA
2003-11-03,11.1043542116631,11.3329589632829,11.0800345572354,11.26,10815800,11.26,10.9488,8.88769999999998,NA,NA
2003-11-04,11.2178000872981,11.2323876036665,10.9843998254038,11.14,8901200,11.14,10.9688,8.90929999999998,NA,NA
2003-11-05,11.0978723404255,11.248632218845,10.9276595744681,11.2,11516800,11.2,10.988,8.93154999999999,NA,NA
2003-11-06,11.1379065743945,11.2545847750865,11.0115051903114,11.24,14181200,11.24,11.0038,8.95329999999998,NA,NA
2003-11-07,11.2754933333333,11.2998044444444,10.9156888888889,10.94,7505200,10.94,11.0068,8.97444999999998,NA,NA
2003-11-10,10.9174657534247,11.0147260273973,10.6208219178082,10.65,8367000,10.65,11,8.99334999999999,NA,NA
2003-11-11,10.6449860724234,10.7033147632312,10.4408356545961,10.47,7681200,10.47,10.9872,9.01024999999999,NA,NA
2003-11-12,10.4466099417824,11.0496730855352,10.4466099417824,10.86,10714400,10.86,10.9812,9.02824999999999,NA,NA
2003-11-13,10.7298394290812,10.9680642283675,10.656913470116,10.9,7599000,10.9,10.9772,9.04794999999999,NA,NA
2003-11-14,10.9362162162162,10.9994594594595,10.3524324324324,10.44,8466000,10.44,10.9672,9.06524999999999,NA,NA
2003-11-17,10.3870326549929,10.3967628963559,10.1924278277331,10.28,8152000,10.28,10.9516,9.08099999999999,NA,NA
2003-11-18,10.3088290053895,10.3720137187653,9.89083782459579,9.92,9542600,9.92,10.9324,9.09509999999999,NA,NA
2003-11-19,9.99808031341822,10.0418462291871,9.85219392752204,9.93,12306600,9.93,10.9152,9.10959999999999,NA,NA
2003-11-20,9.77384690873405,10.2503827281649,9.77384690873405,9.91,8556800,9.91,10.894,9.12404999999999,NA,NA
2003-11-21,9.88917159763314,10.0058579881657,9.65093688362919,9.86,8637000,9.86,10.8666,9.13894999999999,NA,NA
2003-11-24,9.96406619385343,10.3383262411348,9.93976359338061,10.28,13636600,10.28,10.8562,9.15544999999999,NA,NA
2003-11-25,10.3275531914894,10.3372823984526,10.0259477756286,10.06,9594800,10.06,10.84,9.17084999999999,NA,NA
2003-11-26,10.1627027027027,10.2891891891892,9.85135135135135,10.08,8754600,10.08,10.8264,9.18624999999999,NA,NA
2003-11-28,10.1067718794835,10.2478192252511,9.9803156384505,10.17,2717800,10.17,10.8072,9.20174999999999,NA,NA
2003-12-01,10.2341040994933,10.6280976508521,10.2146476278213,10.56,12912000,10.56,10.7988,9.21889999999999,NA,NA
2003-12-02,10.4991643454039,10.6449860724234,10.4068105849582,10.47,7332000,10.47,10.7934,9.23409999999999,NA,NA
2003-12-03,10.4780884450785,10.6240228245364,10.1959486447932,10.23,6832000,10.23,10.7798,9.24914999999998,NA,NA
2003-12-04,10.1779290780142,10.2897210401891,10.0953002364066,10.28,6355000,10.28,10.778,9.26464999999998,NA,NA
2003-12-05,10.1643165467626,10.2858992805755,10.0816402877698,10.14,6649200,10.14,10.7822,9.27889999999999,NA,NA
2003-12-08,10.1086555819477,10.254593824228,9.92866508313539,10.24,5294200,10.24,10.7858,9.29424999999998,NA,NA
2003-12-09,10.2899657701712,10.3288508557457,9.91569682151589,9.94,4826600,9.94,10.7774,9.30744999999999,NA,NA
2003-12-10,9.94403827281649,10.0218400392542,9.70577036310108,9.91,9690600,9.91,10.774,9.32174999999999,NA,NA
2003-12-11,9.84335219236209,10.3731918906176,9.82390853371052,10.31,6540600,10.31,10.778,9.33714999999999,NA,NA
2003-12-12,10.3691335567257,10.3691335567257,10.0675921493538,10.16,6881200,10.16,10.7812,9.35144999999999,NA,NA
2003-12-15,10.4520029747149,10.4520029747149,9.76136341100644,9.81,13889600,9.81,10.7664,9.36489999999999,NA,NA
2003-12-16,9.81402584493042,9.9598508946322,9.72653081510934,9.78,13355600,9.78,10.7452,9.37839999999999,NA,NA
2003-12-17,9.76728370221328,9.7916046277666,9.62622233400402,9.67,9795000,9.67,10.7128,9.39119999999999,NA,NA
2003-12-18,9.67195608782435,9.80804391217565,9.67195608782435,9.74,11818400,9.74,10.6834,9.40449999999999,NA,NA
2003-12-19,9.81828426395939,9.93013197969543,9.54109644670051,9.58,16198600,9.58,10.647,9.41704999999999,NA,NA
2003-12-22,9.55277078085642,9.66944584382871,9.35831234256927,9.65,13466600,9.65,10.6096,9.43034999999999,NA,NA
2003-12-23,9.68347299343766,9.69805653710247,9.52791519434629,9.63,11017800,9.63,10.5654,9.44389999999999,NA,NA
2003-12-24,9.58463498285154,10.0074865262126,9.55061244487996,9.92,6338400,9.92,10.525,9.45894999999999,NA,NA
2003-12-26,9.89100096246391,10.1631857555342,9.88614051973051,10.1,3703400,10.1,10.4856,9.47364999999999,NA,NA
2003-12-29,10.1633475177305,10.2848605200946,10.1390449172577,10.28,8337800,10.28,10.465,9.48909999999999,NA,NA
2003-12-30,10.3013627819549,10.4570018796992,10.2867716165414,10.35,7316200,10.35,10.4508,9.50434999999999,NA,NA
2003-12-31,10.3802760879738,10.4677912962096,10.2976228357511,10.39,6230400,10.39,10.4328,9.51984999999999,NA,NA
2004-01-02,10.4813204887218,10.578594924812,10.3013627819549,10.35,5165800,10.35,10.4144,9.53524999999999,NA,NA
2004-01-05,10.4153179972936,10.8869733874605,10.4153179972936,10.78,14107800,10.78,10.4086,9.55289999999999,NA,NA
2004-01-06,10.8177908555908,10.900443639656,10.5552467179719,10.74,18191000,10.74,10.3998,9.57014999999999,NA,NA
2004-01-07,10.7418326693227,11.0966533864542,10.659203187251,10.98,20959800,10.98,10.3996,9.59009999999999,NA,NA
2004-01-08,11.1071232876712,11.5399315068493,11.0147260273973,11.36,16439400,11.36,10.407,9.61149999999999,NA,NA
2004-01-09,11.2918,11.7292782608696,11.0779217391304,11.18,15266400,11.18,10.4,9.63234999999999,NA,NA
2004-01-12,11.3065739570164,11.6713021491783,11.2336283185841,11.54,17412400,11.54,10.4004,9.65479999999999,NA,NA
2004-01-13,12.0120646766169,12.0801492537313,11.6035572139303,11.73,24250600,11.73,10.4104,9.67799999999999,NA,NA
2004-01-14,11.8672727272727,11.9353636363636,11.5657272727273,11.77,22144400,11.77,10.4232,9.70244999999999,NA,NA
2004-01-15,11.1391728665208,11.3774179431072,10.9398249452954,11.11,36364600,11.11,10.4202,9.72354999999999,NA,NA
2004-01-16,11.1326804577465,11.2056338028169,10.9965008802817,11.05,13315000,11.05,10.4184,9.74329999999999,NA,NA
2004-01-20,11.02083150022,11.08402991641,10.8166520017598,11.05,11283800,11.05,10.4154,9.76339999999999,NA,NA
2004-01-21,11.033746130031,11.1649845201238,10.9025077399381,10.99,8095000,10.99,10.4104,9.78329999999999,NA,NA
2004-01-22,10.9748602344454,11.1062082957619,10.79,10.79,7321600,10.79,10.4074,9.80199999999999,NA,NA
2004-01-23,10.9019237588652,11.0575265957447,10.8192597517731,10.97,8113200,10.97,10.4138,9.82169999999999,NA,NA
2004-01-26,10.9225293350717,11.2143155149935,10.9079400260756,11.19,9688200,11.19,10.4282,9.84314999999999,NA,NA
2004-01-27,11.2054096228869,11.3075422626788,11.0886866059818,11.22,10966800,11.22,10.4354,9.86429999999999,NA,NA
2004-01-28,11.105595026643,11.368161634103,10.8965142095915,10.95,9835800,10.95,10.4364,9.88694999999999,NA,NA
2004-01-29,11.0056834215168,11.0883597883598,10.7916975308642,11.03,7596400,11.03,10.4482,9.90909999999999,NA,NA
2004-01-30,11.0137632978723,11.120740248227,10.9019237588652,10.97,6617800,10.97,10.462,9.93139999999999,NA,NA
2004-02-02,10.9180555555556,11.0881944444444,10.7333333333333,10.85,10265400,10.85,10.4806,9.95344999999999,NA,NA
2004-02-03,10.8394429469901,10.8880503144654,10.6936208445642,10.82,6457600,10.82,10.4984,9.97564999999999,NA,NA
2004-02-04,10.7021569527306,10.7459385039009,10.5562184488297,10.6,10912600,10.6,10.5122,9.99669999999998,NA,NA
2004-02-05,10.6082961641392,11.1382247992864,10.6034344335415,10.9,12601600,10.9,10.533,10.01835,NA,NA
2004-02-06,10.913606340819,11.1275033025099,10.8892998678996,11.04,6905000,11.04,10.5482,10.04055,NA,NA
2004-02-09,10.9956947507719,11.1123599470666,10.9373621526246,11.02,6723600,11.02,10.5674,10.06295,NA,NA
2004-02-10,10.9950130548303,11.2380504786771,10.9075195822454,11.17,9119400,11.17,10.5892,10.08635,NA,NA
2004-02-11,11.2248445378151,11.6040294117647,11.2053991596639,11.57,12448000,11.57,10.6172,10.1105,NA,NA
2004-02-12,11.4816434892541,11.6664391066161,11.476780446692,11.54,6571000,11.54,10.6368,10.134,NA,NA
2004-02-13,11.5931739130435,11.7146956521739,11.0973652173913,11.18,11285000,11.18,10.651,10.15535,NA,NA
2004-02-17,11.230829015544,11.4204404145078,11.230829015544,11.26,6105600,11.26,10.6716,10.17675,NA,NA
2004-02-18,11.2711006018917,11.3975236457438,11.2078890799656,11.31,5058400,11.31,10.6922,10.19815,NA,NA
2004-02-19,11.3483266577659,11.4991188251001,10.9008144192256,10.93,11538600,10.93,10.708,10.2137,NA,NA
2004-02-20,10.9386160714286,10.9434776785714,10.7976294642857,10.89,9914400,10.89,10.721,10.2256,NA,NA
2004-02-23,10.8629382604777,10.9212888688598,10.6441234790446,10.79,6931400,10.79,10.738,10.23665,NA,NA
2004-02-24,10.7630500894454,11.0547316636852,10.6949910554562,10.87,9252000,10.87,10.7572,10.24725,NA,NA
2004-02-25,10.8323191582639,11.1337571240684,10.7982858395441,11.09,9867000,11.09,10.7728,10.2582,NA,NA
2004-02-26,11.1222222222222,11.2680555555556,11.0833333333333,11.2,7086000,11.2,10.7936,10.26905,NA,NA
2004-02-27,11.1632441471572,11.6786204013378,11.1583821070234,11.63,16744200,11.63,10.83,10.2818,NA,NA
2004-03-01,11.7189009159034,11.8161532056619,11.6070607826811,11.68,11488600,11.68,10.868,10.2951,NA,NA
2004-03-02,11.672406551869,11.7210415791684,11.5605459890802,11.58,9167400,11.58,10.9062,10.30745,NA,NA
